% time	cellId	IMSI	RNTI	sinrLinear	componentCarrierId
92.281	1	1	1	5324.57	0
92.321	1	1	1	5324.57	0
92.361	1	1	1	5324.57	0
92.401	1	1	1	5324.57	0
92.441	1	1	1	5324.57	0
92.481	1	1	1	5324.57	0
92.521	1	1	1	5324.57	0
92.561	1	1	1	5324.57	0
92.601	1	1	1	5324.57	0
92.641	1	1	1	5324.57	0
92.681	1	1	1	5324.57	0
92.721	1	1	1	5324.57	0
92.761	1	1	1	5324.57	0
92.801	1	1	1	5324.57	0
92.841	1	1	1	5324.57	0
92.881	1	1	1	5324.57	0
92.921	1	1	1	5324.57	0
92.961	1	1	1	5324.57	0
93.001	1	1	1	5324.57	0
93.041	1	1	1	5324.57	0
93.081	1	1	1	5324.57	0
93.121	1	1	1	5324.57	0
93.161	1	1	1	5324.57	0
93.201	1	1	1	5324.57	0
93.241	1	1	1	5324.57	0
93.281	1	1	1	5324.57	0
93.321	1	1	1	5324.57	0
93.361	1	1	1	5324.57	0
93.401	1	1	1	5324.57	0
93.441	1	1	1	5324.57	0
93.481	1	1	1	5324.57	0
93.521	1	1	1	5324.57	0
93.561	1	1	1	5324.57	0
93.601	1	1	1	5324.57	0
93.641	1	1	1	5324.57	0
93.681	1	1	1	5324.57	0
93.721	1	1	1	5324.57	0
93.761	1	1	1	5324.57	0
93.801	1	1	1	5324.57	0
93.841	1	1	1	5324.57	0
93.881	1	1	1	5324.57	0
93.921	1	1	1	5324.57	0
93.961	1	1	1	5324.57	0
94.001	1	1	1	5324.57	0
94.041	1	1	1	5324.57	0
94.081	1	1	1	5324.57	0
94.121	1	1	1	5324.57	0
94.161	1	1	1	5324.57	0
94.201	1	1	1	5324.57	0
94.241	1	1	1	5324.57	0
94.281	1	1	1	5324.57	0
94.321	1	1	1	5324.57	0
94.361	1	1	1	5324.57	0
94.401	1	1	1	5324.57	0
94.441	1	1	1	5324.57	0
94.481	1	1	1	5324.57	0
94.521	1	1	1	5324.57	0
94.561	1	1	1	5324.57	0
94.601	1	1	1	5324.57	0
94.641	1	1	1	5324.57	0
94.681	1	1	1	5324.57	0
94.721	1	1	1	5324.57	0
94.761	1	1	1	5324.57	0
94.801	1	1	1	5324.57	0
94.841	1	1	1	5324.57	0
94.881	1	1	1	5324.57	0
94.921	1	1	1	5324.57	0
94.961	1	1	1	5324.57	0
95.001	1	1	1	5324.57	0
95.041	1	1	1	5324.57	0
95.081	1	1	1	5324.57	0
95.121	1	1	1	5324.57	0
95.161	1	1	1	5324.57	0
95.201	1	1	1	5324.57	0
95.241	1	1	1	5324.57	0
95.281	1	1	1	5324.57	0
95.321	1	1	1	5324.57	0
95.361	1	1	1	5324.57	0
95.401	1	1	1	5324.57	0
95.441	1	1	1	5324.57	0
95.481	1	1	1	5324.57	0
95.521	1	1	1	5324.57	0
95.561	1	1	1	5324.57	0
95.601	1	1	1	5324.57	0
95.641	1	1	1	5324.57	0
95.681	1	1	1	5324.57	0
95.721	1	1	1	5324.57	0
95.761	1	1	1	5324.57	0
95.801	1	1	1	5324.57	0
95.841	1	1	1	5324.57	0
95.881	1	1	1	5324.57	0
95.921	1	1	1	5324.57	0
95.961	1	1	1	5324.57	0
96.001	1	1	1	5324.57	0
96.041	1	1	1	5324.57	0
96.081	1	1	1	5324.57	0
96.121	1	1	1	5324.57	0
96.161	1	1	1	5324.57	0
96.201	1	1	1	5324.57	0
96.241	1	1	1	5324.57	0
96.281	1	1	1	5324.57	0
96.321	1	1	1	5324.57	0
96.361	1	1	1	5324.57	0
96.401	1	1	1	5324.57	0
96.441	1	1	1	5324.57	0
96.481	1	1	1	5324.57	0
96.521	1	1	1	5324.57	0
96.561	1	1	1	5324.57	0
96.601	1	1	1	5324.57	0
96.641	1	1	1	5324.57	0
96.681	1	1	1	5324.57	0
96.721	1	1	1	5324.57	0
96.761	1	1	1	5324.57	0
96.801	1	1	1	5324.57	0
96.841	1	1	1	5324.57	0
96.881	1	1	1	5324.57	0
96.921	1	1	1	5324.57	0
96.961	1	1	1	5324.57	0
97.001	1	1	1	5324.57	0
97.041	1	1	1	5324.57	0
97.081	1	1	1	5324.57	0
97.121	1	1	1	5324.57	0
97.161	1	1	1	5324.57	0
97.201	1	1	1	5324.57	0
97.241	1	1	1	5324.57	0
97.281	1	1	1	5324.57	0
97.321	1	1	1	5324.57	0
97.361	1	1	1	5324.57	0
97.401	1	1	1	5324.57	0
97.441	1	1	1	5324.57	0
97.481	1	1	1	5324.57	0
97.521	1	1	1	5324.57	0
97.561	1	1	1	5324.57	0
97.601	1	1	1	5324.57	0
97.641	1	1	1	5324.57	0
97.681	1	1	1	5324.57	0
97.721	1	1	1	5324.57	0
97.761	1	1	1	5324.57	0
97.801	1	1	1	5324.57	0
97.841	1	1	1	5324.57	0
97.881	1	1	1	5324.57	0
97.921	1	1	1	5324.57	0
97.961	1	1	1	5324.57	0
98.001	1	1	1	5324.57	0
98.041	1	1	1	5324.57	0
98.081	1	1	1	5324.57	0
98.121	1	1	1	5324.57	0
98.161	1	1	1	5324.57	0
98.201	1	1	1	5324.57	0
98.241	1	1	1	5324.57	0
98.281	1	1	1	5324.57	0
98.321	1	1	1	5324.57	0
98.361	1	1	1	5324.57	0
98.401	1	1	1	5324.57	0
98.441	1	1	1	5324.57	0
98.481	1	1	1	5324.57	0
98.521	1	1	1	5324.57	0
98.561	1	1	1	5324.57	0
98.601	1	1	1	5324.57	0
98.641	1	1	1	5324.57	0
98.681	1	1	1	5324.57	0
98.721	1	1	1	5324.57	0
98.761	1	1	1	5324.57	0
98.801	1	1	1	5324.57	0
98.841	1	1	1	5324.57	0
98.881	1	1	1	5324.57	0
98.921	1	1	1	5324.57	0
98.961	1	1	1	5324.57	0
99.001	1	1	1	5324.57	0
99.041	1	1	1	5324.57	0
99.081	1	1	1	5324.57	0
99.121	1	1	1	5324.57	0
99.161	1	1	1	5324.57	0
99.201	1	1	1	5324.57	0
99.241	1	1	1	5324.57	0
99.281	1	1	1	5324.57	0
99.321	1	1	1	5324.57	0
99.361	1	1	1	5324.57	0
99.401	1	1	1	5324.57	0
99.441	1	1	1	5324.57	0
99.481	1	1	1	5324.57	0
99.521	1	1	1	5324.57	0
99.561	1	1	1	5324.57	0
99.601	1	1	1	5324.57	0
99.641	1	1	1	5324.57	0
99.681	1	1	1	5324.57	0
99.721	1	1	1	5324.57	0
99.761	1	1	1	5324.57	0
99.801	1	1	1	5324.57	0
99.841	1	1	1	5324.57	0
99.881	1	1	1	5324.57	0
99.921	1	1	1	5324.57	0
99.961	1	1	1	5324.57	0
